Названия строк;s_1;s_2_corr
94233;1;no_data
94234;1;no_data
94235;1;no_data
94236;1;no_data
94237;1;no_data
94238;1;no_data
94239;1;no_data
94240;1;no_data
94241;1;no_data
94242;1;no_data
94246;0;no_data
94247;0;no_data
94248;1;no_data
94249;1;no_data
94250;1;no_data
94318;1;no_data
94328;1;no_data
94349;1;no_data
94387;1;no_data
94397;1;no_data
94402;1;no_data
94408;1;no_data
94413;1;no_data
94417;1;no_data
94418;1;no_data
94429;1;no_data
94437;1;no_data
94439;1;no_data
94440;1;no_data
94441;1;no_data
94442;1;no_data
94447;1;no_data
94450;1;no_data
94451;1;no_data
94452;1;no_data
94453;1;no_data
94454;1;no_data
94456;1;no_data
94457;1;no_data
94458;1;no_data
94459;1;no_data
94460;1;no_data
94461;1;no_data
94462;0;no_data
94478;1;no_data
94498;1;no_data
94504;1;no_data
94505;1;no_data
94506;1;no_data
94507;1;no_data
94561;1;no_data
94563;1;no_data
94566;1;no_data
94569;1;no_data
94642;1;no_data
94643;1;no_data
94644;0;no_data
94645;1;no_data
94652;1;no_data
94654;1;no_data
94671;0;no_data
94674;1;no_data
94677;1;no_data
94687;0;no_data
94688;0;no_data
94690;1;no_data
94700;1;no_data
94706;1;no_data
94707;1;no_data
94708;1;no_data
94718;1;no_data
94777;1;no_data
94786;1;no_data
94792;1;no_data
94797;1;no_data
94803;1;no_data
94804;1;no_data
94806;1;no_data
94808;1;no_data
94814;1;no_data
94830;0;no_data
94835;1;no_data
94840;1;no_data
94841;1;no_data
94843;1;no_data
94844;1;no_data
94845;1;no_data
94846;1;no_data
94870;1;no_data
94874;1;no_data
94875;1;no_data
94877;1;no_data
94879;1;no_data
94880;1;no_data
94881;1;no_data
94883;1;no_data
94884;1;no_data
94885;1;no_data
94886;1;no_data
94887;1;no_data
94888;1;no_data
94889;1;no_data
94890;1;no_data
94891;1;no_data
94963;1;no_data
94977;1;no_data
94978;1;no_data
94989;1;no_data
94998;1;no_data
95001;1;no_data
95002;1;no_data
95003;1;no_data
95004;1;no_data
95040;1;no_data
95042;1;no_data
95043;1;no_data
95046;1;no_data
95049;1;no_data
95056;1;no_data
95058;1;no_data
95062;1;no_data
95082;1;no_data
95090;1;no_data
95182;1;no_data
95191;1;no_data
95192;1;no_data
95197;1;no_data
95200;1;no_data
95203;1;no_data
95236;1;no_data
95241;1;no_data
95307;1;no_data
95308;1;no_data
95316;1;no_data
95334;1;no_data
95335;1;no_data
95336;1;no_data
95337;1;no_data
95344;1;no_data
95345;1;no_data
95366;1;no_data
95377;1;no_data
95378;1;no_data
95380;1;no_data
95381;1;no_data
95384;1;no_data
95385;1;no_data
95386;1;no_data
95390;1;no_data
95392;1;no_data
95393;1;no_data
95394;1;no_data
95399;1;no_data
95401;1;no_data
95402;1;no_data
95403;1;no_data
95404;1;no_data
95407;1;no_data
95408;1;no_data
95412;1;no_data
95417;1;no_data
95419;1;no_data
95422;1;no_data
95423;1;no_data
95425;1;no_data
95430;1;no_data
95431;1;no_data
95432;1;no_data
95434;1;no_data
95498;1;no_data
95500;1;no_data
95510;1;no_data
95511;1;no_data
95512;1;no_data
95514;0;no_data
95547;0;no_data
95566;1;no_data
95567;1;no_data
95568;1;no_data
95611;1;no_data
95668;1;no_data
95669;1;no_data
95670;1;no_data
95671;1;no_data
95672;1;no_data
95673;1;no_data
95674;1;no_data
95677;1;no_data
95679;1;no_data
95707;1;no_data
95708;1;no_data
95711;1;no_data
95716;1;no_data
95717;1;no_data
95720;1;no_data
95721;1;no_data
95722;1;no_data
95723;1;no_data
95726;1;no_data
95727;1;no_data
95729;1;no_data
95731;1;no_data
95810;1;no_data
95820;1;no_data
95821;1;no_data
95824;1;no_data
95825;1;no_data
95827;1;no_data
95845;1;no_data
95847;1;no_data
95855;0;no_data
95920;1;no_data
95925;1;no_data
95929;0;no_data
96260;1;no_data
96270;1;no_data
96277;1;no_data
96318;1;no_data
96353;1;no_data
96356;1;no_data
96359;1;no_data
96389;1;no_data
96390;1;no_data
96392;1;no_data
96408;1;no_data
96453;1;no_data
96487;1;no_data
96488;1;no_data
96489;1;no_data
96492;1;no_data
96493;1;no_data
96494;1;no_data
96497;1;no_data
96498;1;no_data
96499;1;no_data
96500;1;no_data
96501;1;no_data
96503;1;no_data
96504;1;no_data
96540;1;no_data
96559;1;no_data
96566;1;no_data
96568;1;no_data
96569;1;no_data
96571;1;no_data
96572;1;no_data
96573;1;no_data
96574;1;no_data
96575;1;no_data
96576;1;no_data
96577;1;no_data
96579;1;no_data
96580;1;no_data
96584;1;no_data
96586;1;no_data
96587;1;no_data
96588;1;no_data
96589;0;no_data
96599;1;no_data
96604;0;no_data
96605;0;no_data
96622;1;no_data
96632;1;no_data
96633;1;no_data
96634;1;no_data
96639;1;no_data
96658;1;no_data
96659;1;no_data
96660;1;no_data
96661;1;no_data
96663;1;no_data
96664;1;no_data
96665;1;no_data
96666;1;no_data
96731;1;no_data
96732;1;no_data
96735;1;no_data
96736;1;no_data
96737;1;no_data
96745;1;no_data
96751;1;no_data
96752;1;no_data
96753;1;no_data
96754;1;no_data
96755;1;no_data
96779;1;no_data
96786;1;no_data
96787;1;no_data
96788;1;no_data
96790;1;no_data
96791;1;no_data
96805;1;no_data
96806;1;no_data
96807;1;no_data
96820;1;no_data
96836;1;no_data
96837;1;no_data
96841;1;no_data
96842;1;no_data
96843;1;no_data
96965;1;no_data
96966;1;no_data
96967;1;no_data
96968;1;no_data
96971;1;no_data
96972;1;no_data
96973;1;no_data
96976;1;no_data
96977;1;no_data
96981;1;no_data
96985;1;no_data
96991;1;no_data
97066;0;no_data
97082;1;no_data
97104;1;no_data
97111;1;no_data
97116;1;no_data
97119;1;no_data
97123;1;no_data
97126;1;no_data
97127;1;no_data
97128;1;no_data
97129;1;no_data
97130;1;no_data
97133;1;no_data
97134;1;no_data
97135;1;no_data
97146;1;no_data
97152;1;no_data
97156;1;no_data
97167;1;no_data
97168;1;no_data
97171;1;no_data
97173;1;no_data
97175;1;no_data
97176;1;no_data
97177;1;no_data
97205;1;no_data
97213;1;no_data
97214;1;no_data
97215;1;no_data
97216;1;no_data
97219;1;no_data
97220;1;no_data
97221;1;no_data
97222;1;no_data
97226;1;no_data
97227;1;no_data
97249;1;no_data
97252;1;no_data
97253;1;no_data
97255;1;no_data
97286;1;no_data
97288;1;no_data
97313;1;no_data
97317;1;no_data
97320;1;no_data
97351;1;no_data
97371;1;no_data
97380;1;no_data
97384;1;no_data
97414;1;no_data
97421;1;no_data
97471;1;no_data
97472;1;no_data
97473;1;no_data
97497;1;no_data
97500;1;no_data
97505;1;no_data
97512;1;no_data
97571;1;no_data
97573;1;no_data
97574;1;no_data
97582;1;no_data
97588;1;no_data
97606;0;no_data
97607;0;no_data
97608;1;no_data
97610;1;no_data
97611;0;no_data
97612;1;no_data
97616;1;no_data
97632;1;no_data
97651;1;no_data
97680;1;no_data
97713;1;no_data
97714;1;no_data
97721;1;no_data
97722;1;no_data
97723;1;no_data
97724;1;no_data
97733;1;no_data
97739;1;no_data
97741;1;no_data
97742;1;no_data
97744;1;no_data
97746;1;no_data
97768;1;no_data
97769;1;no_data
97800;0;no_data
97842;0;no_data
97850;0;no_data
97851;1;no_data
97972;1;no_data
97973;1;no_data
97976;1;no_data
97977;1;no_data
97979;1;no_data
97981;1;no_data
97984;1;no_data
97987;1;no_data
97988;1;no_data
97989;1;no_data
97990;1;no_data
97995;1;no_data
97996;1;no_data
98001;1;no_data
98002;1;no_data
98007;1;no_data
98010;1;no_data
98011;1;no_data
98012;1;no_data
98013;1;no_data
98014;1;no_data
98032;1;no_data
98045;1;no_data
98046;1;no_data
98063;1;no_data
98064;1;no_data
98066;1;no_data
98067;1;no_data
98068;1;no_data
98069;1;no_data
98070;1;no_data
98071;1;no_data
98073;1;no_data
98075;1;no_data
98076;1;no_data
98077;1;no_data
98078;1;no_data
98079;1;no_data
98084;1;no_data
98086;1;no_data
98088;1;no_data
98089;1;no_data
98113;1;no_data
98126;1;no_data
98129;0;no_data
98134;1;no_data
98169;1;no_data
98170;1;no_data
98172;1;no_data
98302;1;no_data
98303;1;no_data
98304;1;no_data
98305;1;no_data
98306;1;no_data
98307;1;no_data
98308;1;no_data
98309;1;no_data
98310;1;no_data
98311;1;no_data
98312;1;no_data
98313;1;no_data
98314;1;no_data
98315;1;no_data
98316;1;no_data
98317;1;no_data
98339;1;no_data
98351;1;no_data
98394;1;no_data
98395;1;no_data
98407;1;no_data
98434;1;no_data
98444;1;no_data
98448;1;no_data
98449;1;no_data
98450;1;no_data
98451;1;no_data
98452;1;no_data
98453;1;no_data
98454;1;no_data
98458;1;no_data
98459;1;no_data
98460;1;no_data
98461;1;no_data
98462;1;no_data
98479;1;no_data
98482;1;no_data
98491;1;no_data
98493;1;no_data
98494;1;no_data
98495;1;no_data
98496;1;no_data
98499;1;no_data
98501;1;no_data
98502;1;no_data
98503;1;no_data
98504;1;no_data
98505;1;no_data
98506;1;no_data
98507;1;no_data
98509;1;no_data
98521;1;no_data
98524;1;no_data
98526;1;no_data
98539;1;no_data
98551;1;no_data
98552;1;no_data
98555;1;no_data
98558;1;no_data
98559;1;no_data
98560;1;no_data
98561;1;no_data
98569;0;no_data
98609;1;no_data
98610;1;no_data
98611;1;no_data
98612;1;no_data
98617;1;no_data
98620;1;no_data
98625;1;no_data
98627;1;no_data
98629;1;no_data
98630;1;no_data
98646;1;no_data
98647;1;no_data
98648;1;no_data
98649;1;no_data
98665;1;no_data
98668;1;no_data
98696;1;no_data
98697;1;no_data
98698;1;no_data
98699;1;no_data
98721;1;no_data
98731;0;no_data
98737;1;no_data
98740;1;no_data
98751;1;no_data
98766;1;no_data
98776;0;no_data
98779;1;no_data
98801;0;no_data
98810;1;no_data
98811;1;no_data
98860;1;no_data
98862;1;no_data
98869;1;no_data
98876;1;no_data
98877;1;no_data
98878;1;no_data
98879;1;no_data
98880;1;no_data
98882;1;no_data
98884;1;no_data
98888;1;no_data
98894;1;no_data
98899;1;no_data
98905;1;no_data
98917;1;no_data
98920;1;no_data
98921;1;no_data
98936;1;no_data
98972;1;no_data
98988;1;no_data
99015;1;no_data
99016;1;no_data
99017;1;no_data
99018;1;no_data
99027;1;no_data
99136;1;no_data
99152;1;no_data
99180;1;no_data
99192;1;no_data
99193;1;no_data
99201;0;no_data
99206;1;no_data
99212;0;no_data
99215;1;no_data
99259;1;no_data
99262;1;no_data
99263;1;no_data
99264;1;no_data
99267;1;no_data
99442;1;no_data
99494;1;no_data
99499;1;no_data
99518;1;no_data
99519;1;no_data
99521;1;no_data
99522;1;no_data
99541;1;no_data
99559;1;no_data
99566;1;no_data
99583;1;no_data
99603;1;no_data
99611;1;no_data
99616;1;no_data
99617;1;no_data
99618;1;no_data
99668;1;no_data
99687;1;no_data
99690;0;no_data
99691;1;no_data
99692;1;no_data
99693;1;no_data
99695;1;no_data
99707;1;no_data
99708;1;no_data
99709;1;no_data
99710;1;no_data
99713;1;no_data
99714;1;no_data
99715;1;no_data
99716;1;no_data
99717;1;no_data
99718;1;no_data
99788;1;no_data
99791;1;no_data
99792;1;no_data
99793;1;no_data
99794;1;no_data
99808;1;no_data
99829;1;no_data
99835;1;no_data
99844;1;no_data
99855;0;no_data
99861;0;no_data
99882;1;no_data
99908;1;no_data
99920;1;no_data
99941;1;no_data
99946;1;no_data
99947;1;no_data
99948;1;no_data
99949;1;no_data
99972;1;no_data
100039;1;no_data
100041;1;no_data
100064;0;no_data
100065;0;no_data
100079;0;no_data
100081;1;no_data
100123;1;no_data
100125;1;no_data
100130;1;no_data
100138;1;no_data
100141;1;no_data
100144;1;no_data
100150;1;no_data
100154;1;no_data
100155;1;no_data
100156;1;no_data
100189;1;no_data
100190;1;no_data
100191;1;no_data
100205;1;no_data
100207;1;no_data
100212;1;no_data
100249;1;no_data
100273;1;no_data
100303;1;no_data
100309;1;no_data
100326;1;no_data
100330;0;no_data
100333;0;no_data
100338;0;no_data
100339;0;no_data
100340;0;no_data
100341;0;no_data
100377;1;no_data
100378;1;no_data
100379;1;no_data
100385;1;no_data
100386;1;no_data
100387;1;no_data
100399;1;no_data
100403;1;no_data
100409;1;no_data
100415;1;no_data
100416;1;no_data
100417;1;no_data
100418;1;no_data
100429;1;no_data
100434;1;no_data
100443;1;no_data
100444;1;no_data
100461;1;no_data
100473;1;no_data
100477;1;no_data
100478;1;no_data
100495;1;no_data
100501;1;no_data
100502;1;no_data
100505;1;no_data
100507;1;no_data
100509;1;no_data
100512;1;no_data
100514;1;no_data
100515;1;no_data
100523;1;no_data
100580;1;no_data
100581;1;no_data
100582;1;no_data
100583;1;no_data
100584;1;no_data
100585;1;no_data
100595;1;no_data
100598;1;no_data
100613;1;no_data
100614;1;no_data
100616;1;no_data
100617;1;no_data
100673;1;no_data
100679;1;no_data
100682;1;no_data
100710;1;no_data
100798;1;no_data
100804;1;no_data
100805;1;no_data
100812;1;no_data
100848;1;no_data
100851;1;no_data
100901;0;no_data
100903;1;no_data
100968;0;no_data
100970;1;no_data
100971;1;no_data
100972;1;no_data
100973;1;no_data
100974;1;no_data
100975;1;no_data
100976;1;no_data
100977;1;no_data
100978;1;no_data
100979;1;no_data
100980;1;no_data
100981;1;no_data
100982;1;no_data
100983;1;no_data
100984;1;no_data
100990;1;no_data
100996;1;no_data
101006;1;no_data
101007;1;no_data
101010;1;no_data
101014;1;no_data
101016;1;no_data
101021;1;no_data
101022;1;no_data
101023;1;no_data
101024;1;no_data
101026;1;no_data
101049;1;no_data
101050;1;no_data
101051;1;no_data
101052;1;no_data
101053;1;no_data
101055;1;no_data
101057;1;no_data
101059;1;no_data
101062;1;no_data
101068;1;no_data
101074;1;no_data
101085;1;no_data
101087;1;no_data
101094;1;no_data
101113;1;no_data
101121;1;no_data
101131;1;no_data
101134;1;no_data
101135;1;no_data
101137;1;no_data
101138;1;no_data
101145;1;no_data
101181;1;no_data
101182;1;no_data
101185;1;no_data
101188;1;no_data
101190;1;no_data
101196;1;no_data
101197;1;no_data
101198;1;no_data
101200;1;no_data
101202;1;no_data
101242;1;no_data
101243;1;no_data
101248;1;no_data
101255;1;no_data
101285;1;no_data
101286;1;no_data
101308;1;no_data
101309;1;no_data
101310;1;no_data
101313;1;no_data
101315;1;no_data
101316;1;no_data
101320;1;no_data
101321;0;no_data
101322;0;no_data
101323;1;no_data
101324;1;no_data
101325;1;no_data
101346;1;no_data
101349;1;no_data
101360;1;no_data
101364;0;no_data
101365;0;no_data
101370;0;no_data
101372;1;no_data
101375;1;no_data
101382;0;no_data
101386;0;no_data
101403;1;no_data
101404;1;no_data
101414;1;no_data
101415;1;no_data
101417;1;no_data
101418;1;no_data
101419;1;no_data
101420;1;no_data
101422;1;no_data
101423;1;no_data
101425;1;no_data
101426;1;no_data
101429;1;no_data
101430;1;no_data
101456;1;no_data
101482;1;no_data
101489;1;no_data
101508;1;no_data
101509;1;no_data
101517;1;no_data
101521;1;no_data
101522;1;no_data
101538;1;no_data
101545;1;no_data
101566;1;no_data
101567;1;no_data
101591;1;no_data
101592;1;no_data
101593;1;no_data
101594;1;no_data
101595;1;no_data
101596;1;no_data
101597;1;no_data
101603;1;no_data
101604;1;no_data
101605;1;no_data
101620;1;no_data
101621;1;no_data
101626;1;no_data
101661;1;no_data
101704;1;no_data
101705;1;no_data
101707;1;no_data
101715;1;no_data
101716;1;no_data
101717;1;no_data
101718;1;no_data
101813;1;no_data
101828;1;no_data
101852;0;no_data
101853;0;no_data
101875;1;no_data
101876;1;no_data
101877;1;no_data
101880;1;no_data
101911;1;no_data
101919;1;no_data
101935;1;no_data
101938;1;no_data
101942;1;no_data
101944;1;no_data
101947;1;no_data
101953;1;no_data
101954;1;no_data
101956;1;no_data
101960;1;no_data
101961;1;no_data
101963;1;no_data
101964;1;no_data
101965;1;no_data
101966;1;no_data
101967;1;no_data
101969;1;no_data
101970;1;no_data
101971;1;no_data
101972;1;no_data
101973;1;no_data
101974;1;no_data
101975;1;no_data
101978;1;no_data
101980;1;no_data
101981;1;no_data
101982;1;no_data
101984;1;no_data
101985;1;no_data
101986;1;no_data
101989;1;no_data
101990;1;no_data
101991;1;no_data
101995;1;no_data
101996;1;no_data
101997;1;no_data
101998;1;no_data
101999;1;no_data
102000;1;no_data
102004;1;no_data
102005;1;no_data
102007;1;no_data
102008;1;no_data
102014;1;no_data
102015;1;no_data
102017;1;no_data
102019;1;no_data
102023;1;no_data
102024;1;no_data
102025;1;no_data
102027;1;no_data
102030;1;no_data
102032;1;no_data
102033;1;no_data
102035;1;no_data
102041;1;no_data
102042;1;no_data
102074;1;no_data
102077;1;no_data
102080;1;no_data
102084;1;no_data
102092;1;no_data
102102;1;no_data
102117;1;no_data
102118;1;no_data
102120;1;no_data
102121;1;no_data
102122;1;no_data
102123;1;no_data
102124;1;no_data
102128;1;no_data
102129;1;no_data
102131;1;no_data
102138;1;no_data
102142;1;no_data
102144;1;no_data
102145;1;no_data
102147;1;no_data
102150;1;no_data
102151;1;no_data
102153;1;no_data
102154;1;no_data
102155;1;no_data
102156;1;no_data
102165;1;no_data
102166;1;no_data
102167;1;no_data
102168;1;no_data
102169;1;no_data
102177;1;no_data
102180;1;no_data
102181;1;no_data
102191;1;no_data
102198;1;no_data
102201;1;no_data
102202;1;no_data
102205;1;no_data
102206;1;no_data
102209;1;no_data
102211;1;no_data
102217;1;no_data
102219;1;no_data
102220;1;no_data
102221;1;no_data
102224;1;no_data
102227;1;no_data
102228;1;no_data
102230;1;no_data
102231;1;no_data
102233;1;no_data
102234;1;no_data
102235;1;no_data
102236;1;no_data
102237;1;no_data
102239;1;no_data
102242;1;no_data
102243;1;no_data
102244;1;no_data
102245;1;no_data
102246;1;no_data
102248;1;no_data
102251;1;no_data
102252;1;no_data
102253;1;no_data
102259;1;no_data
102261;1;no_data
102263;1;no_data
102269;1;no_data
102273;1;no_data
102310;1;no_data
102311;1;no_data
102312;1;no_data
102314;1;no_data
102315;1;no_data
102317;1;no_data
102318;1;no_data
102319;1;no_data
102321;1;no_data
102322;1;no_data
102324;1;no_data
102325;1;no_data
102326;1;no_data
102327;1;no_data
102328;1;no_data
102330;1;no_data
102331;1;no_data
102332;1;no_data
102333;1;no_data
102334;1;no_data
102336;1;no_data
102337;1;no_data
102338;1;no_data
102339;1;no_data
102341;1;no_data
102342;1;no_data
102343;1;no_data
102344;1;no_data
102345;1;no_data
102346;1;no_data
102347;1;no_data
102348;1;no_data
102351;1;no_data
102353;1;no_data
102354;1;no_data
102356;1;no_data
102360;1;no_data
102361;1;no_data
102362;1;no_data
102363;1;no_data
102364;1;no_data
102365;1;no_data
102367;1;no_data
102368;1;no_data
102369;1;no_data
102370;1;no_data
102373;1;no_data
102374;1;no_data
102375;1;no_data
102376;1;no_data
102377;1;no_data
102378;1;no_data
102379;1;no_data
102380;1;no_data
102382;1;no_data
102383;1;no_data
102384;1;no_data
102386;1;no_data
102387;1;no_data
102390;1;no_data
102393;1;no_data
102394;1;no_data
102395;1;no_data
102397;1;no_data
102400;1;no_data
102403;1;no_data
102404;1;no_data
102408;1;no_data
102417;1;no_data
102422;1;no_data
